nCount_RNA	original_cluster_identity	UMAP_1	UMAP_2	Col2a1	eGFP-SV40pA
2553	Perichondrium	0.383936156469657	0.48298245422888	0	0
1501	Pericartilaginous mesenchyme	1.36179410381921	-3.56727141387415	1	0
5710	Perichondrium	0.407214869695975	-0.499219963919638	0	0
8346	Chondrocytes	-4.213309894365	3.70571738235998	16	0
7878	Pericartilaginous mesenchyme	-0.729976604741738	-2.10337442405176	0	0
1383	Pericartilaginous mesenchyme	0.601967324453666	-3.76852554328394	0	0
1037	Perichondrium	-3.37178362445228	-0.0647598529572471	0	0
1749	Chondrocytes	-2.00295032100074	2.96981745712805	2	0
4916	Tendons	-2.23655093745582	-3.11177295691919	0	0
4375	Interdigit mesenchyme	3.39372025890954	1.81933575623083	0	0
8103	Perichondrium	1.07163583202965	0.870544252324583	0	0
2163	Muscle connective tissue	3.11069857044823	-4.60415238387537	0	0
2290	Chondrocytes	-2.11656559543006	3.14054685585547	1	0
1648	Perichondrium	0.909752358633353	1.07613879196692	0	0
7734	Interdigit mesenchyme	2.51181637211449	-1.06035876519632	0	0
1008	Perichondrium	-2.59968055323951	2.03723102562475	1	0
3820	Perichondrium	-3.0185848577439	1.86203771584082	1	0
1331	Pericartilaginous mesenchyme	-0.618258307737038	-4.22231859214258	0	0
2164	Interdigit mesenchyme	3.30158530636437	1.52497952930975	0	0
5803	Perichondrium	-0.225027005237267	0.416161296296598	0	0
6551	Tendons	-2.59030164317481	-1.9183198834176	0	0
3566	Perichondrium	0.589108337599113	-0.594076352786539	0	0
1427	Pre-osteoblasts	-4.42448628978126	-0.585918265056132	0	0
8124	Dermis	4.6187738077224	-2.63360804564905	0	0
4624	Pericartilaginous mesenchyme	2.34697638912804	-2.77330965049219	0	0
5698	Pre-osteoblasts	-4.30971826152198	-0.240951629948138	0	0
6369	Tendons	-2.73325861529701	-1.5821736479516	0	0
1312	Interdigit mesenchyme	2.68360411091454	2.54060107224035	0	0
5805	Pericartilaginous mesenchyme	1.4956470624984	-3.1705355072732	0	0
2820	Chondrocytes	-4.93576825694434	2.85316735260534	24	2
4603	Pericartilaginous mesenchyme	1.31975494785912	-3.94057744986963	0	0
2057	Chondrocytes	-5.47098792628639	3.8150089358573	22	0
6395	Perichondrium	-0.106484743815587	2.09636097900915	0	0
1543	Pericartilaginous mesenchyme	0.43239723606713	-3.87852710730982	0	0
4043	Pericartilaginous mesenchyme	0.81249897642739	-3.65460151679468	0	0
1198	Perichondrium	0.117019613224341	0.0462936734442727	0	0
6230	Chondrocytes	-5.55373014048927	3.27975874893713	58	7
1401	Chondrocytes	-3.1790036065995	4.15298348419714	0	0
3271	Perichondrium	-3.19855106906287	1.84060078613806	1	3
7505	Pericartilaginous mesenchyme	-0.447908441585229	-4.76976365096521	0	0
3488	Interdigit mesenchyme	1.80602346821435	-0.553684088062762	0	0
3466	Interdigit mesenchyme	1.77113388939507	-0.263212564062594	0	0
2187	Perichondrium	0.45342915220864	1.4842063760047	0	0
4203	Chondrocytes	-4.58816875056617	2.67354756348181	10	0
2229	Chondrocytes	-3.08018506602638	3.66556197159338	2	2
4434	Tendons	-1.49661518172614	-1.04188096768808	0	0
4878	Tendons	-1.31802714900367	-0.998030247759341	3	0
1430	Perichondrium	0.227972437578513	2.30810528748083	0	0
5486	Interdigit mesenchyme	2.31962667866357	3.25878625862646	0	0
3147	Dermis	5.91760717793114	-2.35469228274774	0	0
1376	Interdigit mesenchyme	3.95051704807885	-1.40389043338251	0	0
5419	Perichondrium	0.667233158785178	-0.5395538682456	0	0
2663	Tendons	-1.13639796809547	-0.736749800514696	1	0
1466	Perichondrium	-0.137190102648662	1.98386960976172	0	0
1291	Dermis	5.6784046785415	-1.70135444648218	0	0
4416	Chondrocytes	-2.54774249629371	3.94339018814612	3	0
8093	Chondrocytes	-5.18007243708961	3.31578999512243	94	9
3988	Chondrocytes	-4.9560643537461	3.71950894348669	45	3
6075	Pre-osteoblasts	-3.95983589724891	-0.710703256201266	0	0
4311	Perichondrium	0.922806014257743	-0.382623027671395	0	0
5003	Perichondrium	1.2172355548919	-0.953081193041323	0	0
7556	Pre-osteoblasts	-4.80670989589088	1.03587156288672	1	1
2160	Perichondrium	-0.387831340593026	3.33770400040198	0	0
3842	Perichondrium	0.842330624300315	3.10550218575049	0	0
2145	Chondrocytes	-3.65976871089332	3.68509894363928	8	1
5970	Chondrocytes	-2.64406646327369	1.88577276222754	0	0
2576	Interdigit mesenchyme	1.90729009075768	2.93885713570166	0	0
1595	Chondrocytes	-4.10590756968849	3.98360329620886	10	2
1336	Perichondrium	0.388596107202842	3.50940996162939	0	0
3990	Tendons	-2.27261699275367	-2.5336398506875	0	0
5181	Chondrocytes	-5.13961947993629	2.48403483383703	50	0
3129	Perichondrium	-1.2834957940995	1.08772164337683	0	2
1263	Pericartilaginous mesenchyme	1.11528109474786	-2.81668776519251	0	0
14053	Chondrocytes	-4.59777988032691	2.40832239143896	26	3
1332	Tendons	-0.189261118930505	0.0038392519240395	0	0
2906	Pericartilaginous mesenchyme	0.151637156444861	-4.31313103682947	0	0
12405	Muscle connective tissue	2.3077980176986	-4.19617241866541	0	0
3099	Pericartilaginous mesenchyme	1.34386836453088	-3.60291499144983	0	0
2060	Tendons	-2.21233881549232	-2.29601210601282	0	0
2267	Chondrocytes	-5.7459436757981	3.64988261215735	24	4
5458	Tendons	-1.50038004950874	-1.60522109515619	0	0
1979	Perichondrium	-4.87722934321754	0.288457450795652	0	0
8453	Dermis	5.33095442219384	-2.75231284148645	1	0
3673	Tendons	-0.416773597758935	-0.253014268946169	3	0
2722	Chondrocytes	-2.91081369952552	4.20655327789831	5	0
1170	Interdigit mesenchyme	3.55462228222497	0.733411369252683	0	0
4693	Tendons	-2.11724222735755	-3.01962393767786	0	0
7917	Pericartilaginous mesenchyme	0.34997119470246	-3.98186224944544	0	0
5621	Chondrocytes	-5.54341710643165	3.62417918198157	53	2
10380	Pericartilaginous mesenchyme	-0.208653929692433	-4.69306010253382	0	0
2317	Pre-osteoblasts	-4.64232171611182	-0.0884917402977928	1	0
9698	Dermis	6.21240507527001	-2.08990639693689	0	0
2340	Pericartilaginous mesenchyme	-0.561734835666345	-2.74268168456507	0	0
7513	Dermis	4.95075594349511	-2.29632598407221	0	0
3358	Interdigit mesenchyme	2.39670549793847	3.25885277741003	0	0
1421	Tendons	-2.3406542642533	-2.88424200065088	0	0
9108	Chondrocytes	-5.08873761729591	3.24174242966223	32	4
3809	Chondrocytes	-4.26180471019141	2.72123580925512	25	0
1657	Interdigit mesenchyme	3.33074580593713	1.66802912704992	0	0
4239	Perichondrium	0.782556344705894	1.14347403996039	0	0
2594	Interdigit mesenchyme	3.03506313725121	1.87293225281286	0	0
5709	Pericartilaginous mesenchyme	-0.792793641847299	-2.17098242289972	0	0
1295	Tendons	-1.15933443145149	-0.775964560579775	2	0
2292	Interdigit mesenchyme	2.74095188542016	1.26536267750311	0	0
4499	Interdigit mesenchyme	2.89128719730981	2.44153457634497	0	0
2148	Perichondrium	0.421507825094535	1.41916304581213	0	0
1723	Pericartilaginous mesenchyme	-0.306339736145661	-4.244375410151	0	0
4666	Perichondrium	0.816972006994559	-0.00438809640359722	0	0
6386	Pericartilaginous mesenchyme	0.364576180416419	-3.03237432486963	0	0
3977	Perichondrium	0.45458631678231	-0.571356135081766	0	0
6651	Interdigit mesenchyme	2.73463212414391	2.24535423271704	0	0
4087	Pre-osteoblasts	-4.41902698115699	-0.014457496475695	0	0
2685	Pericartilaginous mesenchyme	0.793138612943961	-3.54820531852197	0	0
5009	Pericartilaginous mesenchyme	-0.0322856484472017	-4.1810597801919	0	0
6247	Pre-osteoblasts	-5.04692615107887	0.332375464368345	1	0
6971	Pre-osteoblasts	-4.2906214101731	-0.065136047672747	0	0
5803	Interdigit mesenchyme	1.93812977238305	2.94314843170691	0	0
1114	Pericartilaginous mesenchyme	2.37366258068688	-4.37557858474207	0	0
4862	Interdigit mesenchyme	2.83873282833703	2.30626755707312	0	0
1736	Perichondrium	0.333167006212546	0.74113708488989	0	0
3219	Perichondrium	1.72441290779717	1.1352962826972	0	0
4806	Pericartilaginous mesenchyme	1.12088929577477	-3.66117590911341	0	0
6501	Pericartilaginous mesenchyme	1.35039459629662	-3.72248429305506	0	0
7154	Pericartilaginous mesenchyme	-0.028920169037507	-4.65703076369715	0	0
1723	Interdigit mesenchyme	2.20679770870812	0.567764697003843	0	0
1243	Pericartilaginous mesenchyme	0.248902012544944	-3.25990242011499	0	0
10010	Tendons	-2.17534078196876	-0.383824505504487	1	0
5027	Pericartilaginous mesenchyme	0.597080935674979	-3.08290022857141	0	0
5050	Pericartilaginous mesenchyme	-1.10016990737312	-1.9973382378335	0	0
2308	Chondrocytes	-4.21801866130225	4.15919142715979	15	0
1278	Pericartilaginous mesenchyme	0.328109343487098	-3.27041930205774	0	0
4802	Interdigit mesenchyme	0.954529871183707	3.15750032417822	0	0
3897	Perichondrium	0.797158588606193	-0.631109612655161	0	0
3096	Perichondrium	0.131121446329429	2.8715525244956	0	0
4387	Perichondrium	1.98683010502465	0.992882666516782	0	0
1196	Perichondrium	1.22329925461419	1.8494315718894	0	0
3320	Dermis	4.7408612863601	-2.96730679519129	0	0
3737	Perichondrium	0.436491240698173	3.21413737289953	0	0
2378	Perichondrium	1.34272169037469	0.358791229653837	0	0
1674	Perichondrium	0.81281351013787	2.65172034256506	0	0
3740	Perichondrium	-2.63623012141578	1.79151946060705	0	0
5068	Chondrocytes	-3.76691235141151	4.12874775879431	12	1
5227	Dermis	4.76494013233788	-2.32193786151361	0	0
4720	Interdigit mesenchyme	2.65916000767358	3.43274789803076	0	0
3131	Tendons	-1.98614026145332	-1.28860414273691	0	0
6521	Pre-osteoblasts	-4.65581668452613	0.0468548809771553	0	0
7177	Pericartilaginous mesenchyme	0.163724024730994	-3.68184513099146	0	0
2519	Pericartilaginous mesenchyme	0.849406112867667	-3.96178239829492	0	0
1993	Perichondrium	-1.55094278888099	2.24935847275305	1	0
5059	Tendons	-2.48662556247108	-2.67113417632532	0	0
5361	Interdigit mesenchyme	2.79327641888268	3.52868085854101	0	0
7426	Dermis	6.24407040043481	-1.90570694453668	0	0
4095	Interdigit mesenchyme	2.66760455532677	3.67858725540686	0	0
5392	Interdigit mesenchyme	2.82382809086449	0.167769608426572	0	0
2813	Chondrocytes	-2.4135953290879	2.6344976996665	7	2
4574	Perichondrium	-1.89381338195197	1.99441629402685	3	1
2953	Muscle connective tissue	2.62184916897423	-4.6940037632699	0	0
3134	Perichondrium	1.67273508473046	-0.504736753773211	0	0
8668	Dermis	4.21515880985863	-3.36175483710718	1	0
1244	Perichondrium	0.807852019506766	1.44784372799444	0	0
3247	Pericartilaginous mesenchyme	0.729656209188773	-4.07405346877527	0	0
5340	Dermis	4.32914673252709	-0.855315181087969	0	0
2781	Perichondrium	0.488743533331229	1.9036832427268	0	0
1591	Perichondrium	0.0305153177560111	1.90178352348852	0	0
2165	Perichondrium	1.18104301853783	0.58337855093527	0	0
2764	Dermis	5.37523161335595	-1.74359721190882	0	0
4290	Pericartilaginous mesenchyme	-0.00464871065013212	-1.26493311173868	0	0
4369	Pericartilaginous mesenchyme	0.38145210309632	-0.985396149229525	0	0
4875	Interdigit mesenchyme	2.50946484966881	2.49147063248205	0	0
1274	Perichondrium	0.17017160816796	1.16553717606116	0	0
5692	Interdigit mesenchyme	3.41703902645714	1.17700546734381	0	0
9547	Chondrocytes	-4.5806251867234	2.81834798805761	35	1
2292	Perichondrium	-0.221609490972684	1.10680395119238	0	0
1610	Perichondrium	-1.2862542970597	1.11586063854742	0	0
3512	Chondrocytes	-4.7400695188462	3.45751958839941	11	0
6460	Pericartilaginous mesenchyme	-1.01800979213111	-1.94619494922113	2	0
9083	Dermis	5.04525839253075	-2.63606542594385	0	0
2120	Chondrocytes	-2.43468392924659	3.18870955460119	1	0
4746	Pericartilaginous mesenchyme	0.300383646923377	-4.39549798018885	0	0
2178	Chondrocytes	-4.78728784160011	2.95720869057226	18	0
6232	Interdigit mesenchyme	2.59127651615746	-0.0669931495900138	0	0
5531	Muscle connective tissue	2.19278179569848	-4.55267495162439	0	0
1866	Perichondrium	0.708662618833854	2.04777651779699	0	0
3270	Interdigit mesenchyme	2.43109833164818	2.01202207558203	0	0
4844	Pericartilaginous mesenchyme	0.0231887446225424	-4.44079560286951	0	0
3122	Perichondrium	0.380450387436225	0.790037450719358	0	0
15351	Pericartilaginous mesenchyme	0.354606796938254	-4.52227229125452	0	0
2576	Pre-osteoblasts	-4.1772762639939	0.308454570699217	0	0
3486	Perichondrium	0.404008199411704	3.15153723709631	0	0
2335	Interdigit mesenchyme	2.99422823353417	1.08284860603857	0	0
3812	Perichondrium	0.491442372042014	0.412804005074979	0	0
2551	Dermis	5.58317409916527	-1.68384987361383	0	0
1888	Dermis	5.92774616642602	-1.85773867614221	0	0
2210	Perichondrium	-0.646623621743844	3.13731604569006	0	0
4452	Interdigit mesenchyme	2.50153242512353	3.34261423103857	0	0
1625	Chondrocytes	-5.521424423021	2.91590600960303	8	0
3699	Tendons	-1.1008648975312	-0.78480598576021	0	0
3097	Pericartilaginous mesenchyme	-0.808835278314278	-3.94866556174707	0	0
1521	Tendons	-1.07451886968009	-0.803626957010744	0	0
5914	Interdigit mesenchyme	2.26838027401574	-0.757081064056872	0	0
4748	Interdigit mesenchyme	2.3437243597091	-1.21775841958475	1	0
5018	Perichondrium	-3.67545808390968	0.144172427583219	0	0
6233	Dermis	6.32043539448388	-1.90787679202509	0	0
1840	Chondrocytes	-4.44879306392066	2.75935154907751	11	1
5947	Pericartilaginous mesenchyme	-0.275727550548242	-3.67774147040796	0	0
5245	Muscle connective tissue	3.50602160854943	-4.06097573287439	0	0
3102	Interdigit mesenchyme	1.93202840252526	3.93463307373572	0	0
5366	Pre-osteoblasts	-4.52752078608863	0.132852432656767	0	0
4872	Perichondrium	-3.25462568835609	-0.0469380939717277	0	0
1038	Pericartilaginous mesenchyme	-0.480384181302712	-4.79501456267786	0	0
3490	Chondrocytes	-2.65028728083961	2.67374092094946	3	0
6272	Perichondrium	-2.2347840173661	0.17955147974539	0	0
2830	Pericartilaginous mesenchyme	-0.433228592437432	-3.54901236541223	0	0
2967	Interdigit mesenchyme	2.03825341625817	2.90814000122595	0	0
6536	Perichondrium	-2.25360025004737	0.931406435895445	0	0
4949	Tendons	-2.12308229045265	-1.4942213917489	0	0
1168	Perichondrium	2.70370232029565	-0.584988313388346	0	0
4734	Tendons	-2.39619935588233	-2.59018510825586	0	0
4196	Dermis	4.78244577808984	-1.35661632068109	0	0
2489	Perichondrium	0.630455304819419	2.26302009575415	0	0
8086	Tendons	-1.85371328429572	-0.895246269773958	0	0
5605	Pericartilaginous mesenchyme	1.91207658215172	-2.69867223746729	0	0
1032	Dermis	4.39239536686547	-0.771880360912798	0	0
2323	Dermis	5.0031436578811	-2.93689006812525	0	0
1044	Pericartilaginous mesenchyme	0.721701015669181	-3.21266550071192	0	0
1491	Tendons	-2.99915016726844	-0.998947920870302	0	0
3869	Perichondrium	-0.345972891014741	3.37427431099463	1	1
5298	Muscle connective tissue	3.73820554180749	-4.08769840247583	0	0
2456	Pericartilaginous mesenchyme	2.10140239163048	-2.84890240676355	0	0
2628	Pre-osteoblasts	-4.8448001249253	1.3716666077857	0	0
3780	Perichondrium	-0.196375268560574	3.1075566386466	0	0
4573	Pre-osteoblasts	-4.4948302610337	-0.260740893554209	1	0
6677	Pericartilaginous mesenchyme	-0.567471842330621	-4.38195652015161	0	0
1960	Chondrocytes	-4.10163320140235	3.52728754036474	17	1
5018	Tendons	-2.11448801593177	-2.89058608062219	0	0
1918	Perichondrium	1.44492017193444	0.395157334733488	1	0
6062	Pericartilaginous mesenchyme	0.842998673158958	-3.38682359702539	0	0
5208	Pericartilaginous mesenchyme	2.68158112927087	-2.75143212325525	0	0
1264	Chondrocytes	-2.69634188250892	3.6961591815238	3	0
1795	Perichondrium	0.337897677856757	1.78888875000525	0	0
2768	Perichondrium	-0.906288693708108	3.34566646568823	3	0
7823	Perichondrium	-2.0978610618531	0.0526269649748818	0	0
6777	Tendons	-2.1441210611283	-2.97547811515283	0	0
2873	Perichondrium	0.616160918909385	3.27124911301184	0	0
2007	Perichondrium	-1.63182319239967	-0.547078865241526	0	0
3729	Perichondrium	2.01936160488732	0.476185975003721	0	0
13795	Pre-osteoblasts	-5.45995820597999	0.197428879666807	1	0
2457	Interdigit mesenchyme	2.34213458462365	3.35015517227698	0	0
4560	Pre-osteoblasts	-3.81971038417213	-0.883282514881609	1	0
1887	Pre-osteoblasts	-4.52016414241187	-0.288200365972041	0	0
2286	Perichondrium	0.639062632757499	0.39749866478491	0	0
1652	Perichondrium	-1.50459862784736	1.79279237740088	2	0
6653	Pericartilaginous mesenchyme	0.670969356733634	-2.83283585555506	0	0
4503	Pericartilaginous mesenchyme	1.8114054100097	-0.882011445831774	2	0
3207	Perichondrium	-1.99963713721626	2.79451471321631	0	0
2105	Perichondrium	0.833284784990623	-0.118570598434924	0	0
3098	Dermis	4.00933681889184	-1.11167967565012	0	0
5597	Dermis	5.06846367283471	-2.93957942969751	0	0
4023	Chondrocytes	-4.87698377208106	2.60639196388769	16	1
6607	Chondrocytes	-5.26682962016456	3.30535012238074	41	2
8979	Tendons	-2.38284100131385	-2.6872739220376	0	0
11539	Muscle connective tissue	1.60251676006921	-4.09375280387354	1	0
2000	Perichondrium	-0.408960352700875	2.30151420586157	0	0
5800	Dermis	5.10710894032128	-2.16299766547632	0	0
1404	Pericartilaginous mesenchyme	2.7603114740432	-4.60314959533167	0	0
2651	Pericartilaginous mesenchyme	0.946767319876029	-3.84574264533472	0	0
3117	Perichondrium	-0.662384639543221	2.93441778175879	2	0
2437	Pericartilaginous mesenchyme	2.35485016270287	-2.48786062247705	0	0
1536	Perichondrium	0.609008540350272	1.12406867497015	0	0
6046	Dermis	4.45379578037865	-0.870605202984331	0	0
1657	Chondrocytes	-3.37686861590736	3.88364249222326	7	2
4665	Muscle connective tissue	2.91459332867272	-4.37998026854944	0	0
2293	Perichondrium	0.410266091066672	0.955222663808347	0	0
2593	Perichondrium	0.861544002729728	1.78905397408056	0	0
6806	Dermis	3.95809542103417	-1.01118839032602	0	0
2577	Pericartilaginous mesenchyme	2.28041159077294	-3.05355137832117	0	0
1104	Perichondrium	-1.0007745726525	3.51589494698095	1	1
3781	Perichondrium	0.707126249510123	1.07453864567328	0	0
1091	Perichondrium	-2.37175000743263	2.2106547927146	0	0
3843	Tendons	-2.35893906192176	-1.25815648086023	1	0
3690	Dermis	5.0609239236892	-2.27537089831781	0	0
3825	Interdigit mesenchyme	2.98997079296715	1.28904598705816	0	0
3469	Dermis	5.06280123158105	-2.67731327063989	0	0
6962	Chondrocytes	-5.37014211253516	2.75175887100744	17	1
4045	Perichondrium	0.743371774393394	2.7263219928031	0	0
1469	Dermis	5.82676540775902	-2.30928284175348	2	1
1129	Perichondrium	0.339129497248008	2.46352106087256	0	0
6211	Dermis	5.36960398121484	-2.85147971160364	0	0
1988	Perichondrium	-2.45652354792945	1.77691989891577	0	0
2005	Pericartilaginous mesenchyme	-1.03300840691917	-1.85935789592218	0	0
8570	Chondrocytes	-5.12998212413184	2.72147232048559	39	3
3021	Dermis	5.8362711565078	-2.16724390037012	0	0
1492	Pericartilaginous mesenchyme	1.45756422443993	-3.3226875687356	0	0
1172	Perichondrium	-1.27420486049049	0.844640312123777	0	0
3646	Tendons	-2.30719460086219	-2.75753873832178	0	0
1025	Pericartilaginous mesenchyme	-0.687766145032571	-4.46610325820398	0	0
2627	Chondrocytes	-5.54018415049903	3.31067758553076	26	4
3747	Chondrocytes	-5.34153474406593	3.16941314690161	33	2
5328	Pericartilaginous mesenchyme	0.532054592806174	-2.34949785716486	0	0
2432	Chondrocytes	-1.92489327029578	3.85155421249914	1	0
1092	Interdigit mesenchyme	3.02299605770714	1.09414142124701	0	0
4728	Pericartilaginous mesenchyme	-0.44664094881408	-4.49785584456873	0	0
7548	Interdigit mesenchyme	2.50544964237817	3.62451392166662	0	0
6298	Dermis	5.81747280521996	-1.95990783221674	0	0
2661	Chondrocytes	-2.0064714057862	3.56421047203589	0	1
1110	Perichondrium	1.8526160614074	0.0363458668475167	0	0
1187	Interdigit mesenchyme	2.78539120121606	-0.0974668288941368	0	0
4043	Pericartilaginous mesenchyme	-0.538200686734841	-2.94715661055994	0	0
2070	Interdigit mesenchyme	2.88883172436364	0.859645781445982	0	0
6572	Interdigit mesenchyme	2.30096613331444	3.27832942955542	0	0
1594	Interdigit mesenchyme	3.82563768787987	-0.112216802906512	0	0
2604	Interdigit mesenchyme	1.33689891262658	2.8971872901206	0	0
1573	Pre-osteoblasts	-4.5784860952317	1.49503713600683	3	1
3634	Pericartilaginous mesenchyme	0.133101005989387	-0.795115205120562	0	0
2594	Pericartilaginous mesenchyme	-1.19346333579414	-3.12706536300134	0	0
1248	Chondrocytes	-4.22663796977393	3.23798161499548	2	0
2089	Perichondrium	-0.831164727967904	-1.60100656993341	0	0
6335	Muscle connective tissue	3.2093397275985	-3.92854374892664	0	0
5029	Perichondrium	1.07676171227105	1.92768937103796	0	0
6615	Pericartilaginous mesenchyme	0.284288306671454	-3.40150803573084	0	0
2312	Chondrocytes	-3.52307332591407	3.52819090836096	3	0
1278	Interdigit mesenchyme	2.46237956448205	3.02997141830969	0	0
3274	Interdigit mesenchyme	2.95992337628014	0.872893152165891	0	0
1890	Muscle connective tissue	3.54366456432946	-4.32512921340418	0	0
8124	Pre-osteoblasts	-4.73495830134742	0.723036823201658	6	0
3427	Perichondrium	0.554834057527854	3.04716068260718	0	0
2987	Perichondrium	1.27460562153466	0.350302812982084	0	0
7450	Tendons	-2.42627276019447	-1.8955166960473	0	0
5424	Muscle connective tissue	2.89004980488427	-3.77712720878076	0	0
1271	Dermis	6.24442564411767	-1.88425702102136	0	0
4909	Dermis	5.60234629078515	-2.06192666537714	0	0
1264	Dermis	4.94314896031029	-2.21855658538294	0	0
3120	Tendons	-2.43301309184425	-2.87818640716028	0	0
3828	Pericartilaginous mesenchyme	0.0438750879348059	-1.11144852883768	0	0
6584	Perichondrium	0.726888348299338	0.0389745508914009	0	0
2008	Perichondrium	0.523314644533469	-1.93790537364435	0	0
2227	Interdigit mesenchyme	1.68444096012719	-1.43390506751489	0	0
1037	Pre-osteoblasts	-4.01149357394569	-0.15619641787958	1	0
2408	Perichondrium	-2.4617959363877	1.05250888817358	4	0
2011	Perichondrium	-0.892191897195504	3.43609195702124	0	0
1171	Chondrocytes	-2.40478790835731	4.1141188716178	1	0
8492	Dermis	5.38376318379052	-2.76578182227564	0	0
2792	Perichondrium	-1.57442916468971	0.816086230206968	0	0
3236	Pericartilaginous mesenchyme	0.203936059910132	-4.28044313437891	0	0
3450	Interdigit mesenchyme	2.93199097080834	2.66032224648047	0	0
4253	Perichondrium	-0.948079596322701	3.33575039856482	4	0
2531	Pre-osteoblasts	-4.64874900416724	-0.395166671728982	0	0
5928	Tendons	-2.45997036532752	-1.37846249587488	1	0
8314	Chondrocytes	-5.29780782298438	2.82941728584814	71	3
1123	Dermis	5.76920639439233	-2.64199441916895	0	0
3795	Muscle connective tissue	2.83869491978295	-4.41114396102381	0	0
9425	Tendons	-2.24640477733009	-2.92185157782984	0	0
2618	Perichondrium	0.0105787412703772	0.241949019361021	0	0
3439	Chondrocytes	-5.18398774699561	2.4453058814292	41	0
1527	Dermis	5.53787266178735	-2.34204393870783	0	0
1350	Chondrocytes	-2.60429633693092	2.66602188103247	2	0
3059	Interdigit mesenchyme	1.51856528683312	2.89054471008825	0	0
1398	Interdigit mesenchyme	2.86410342617638	1.54489964001227	0	0
4663	Pericartilaginous mesenchyme	0.510592986780479	-4.02366084105921	0	0
1079	Chondrocytes	-5.6478744848191	3.56272512428808	11	0
1087	Pre-osteoblasts	-4.95133603648536	0.247441468167783	0	1
4852	Perichondrium	-0.179511922460721	2.70610671989966	0	0
2083	Pericartilaginous mesenchyme	3.53328048153527	-3.83302182204676	0	0
4487	Pericartilaginous mesenchyme	0.46050136252053	-4.14625662810755	0	0
2277	Chondrocytes	-2.47246564463966	2.79778605454016	2	2
3475	Tendons	-0.530526678126977	-0.374162858944653	0	0
2327	Perichondrium	-1.16107655600898	1.69619327538061	0	0
2648	Perichondrium	-1.30374551848762	1.99552231781531	4	0
